"PlantId","IdentNumber","Start date","End date","End Of transfer","Error number","Import date","Classification type","Classification","Manufacturer status","Error text","Category","Code","Main status","Secondary status","Information","Additional information","Fault message","Warning message","Service","Parameter1","Parameter2"
"7084","92721","2024-08-05 07:31:14.120000000","2024-08-05 07:36:50.200000000","True","1002","2024-08-05 07:37:05.367000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-04 09:59:58.900000000","2025-03-04 10:15:37.020000000","True","1002","2025-03-04 10:16:16.360000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-05 04:54:44.360000000","2024-08-05 05:18:20","True","1002","2024-08-05 05:00:44.533000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 23:55:30.280000000","2024-08-05 04:42:53.200000000","True","1002","2024-08-05 00:01:33.077000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-04 10:58:12.340000000","2025-03-04 11:00:55.020000000","True","1002","2025-03-04 11:14:36.760000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 22:23:58.760000000","2024-08-04 23:45:20","True","1002","2024-08-04 22:30:02.603000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 17:05:14.480000000","2024-08-04 17:39:41","True","1002","2024-08-04 17:11:01.227000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-04 11:12:57.700000000","2025-03-04 13:25:43.020000000","True","1002","2025-03-04 11:29:16.707000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 16:41:04.160000000","2024-08-04 16:43:23","True","1002","2024-08-04 16:47:10.943000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 15:41:58.400000000","2024-08-04 15:59:56","True","1002","2024-08-04 15:47:40.630000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-04 20:01:17.340000000","2025-03-04 20:57:49.020000000","True","1002","2025-03-04 20:17:29.080000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-04 21:07:57.900000000","2025-03-04 21:52:31.940000000","True","1002","2025-03-04 21:24:19.450000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 15:05:16","2024-08-04 15:09:41","True","1002","2024-08-04 15:11:00.663000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 00:39:50.660000000","2025-03-05 01:31:58.020000000","True","1002","2025-03-05 00:56:10.480000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 14:26:02","2024-08-04 14:30:41","True","1002","2024-08-04 14:32:03.317000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 14:03:41","2024-08-04 14:11:32","True","1002","2024-08-04 14:09:50.360000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 01:47:05.860000000","2025-03-05 02:51:58.020000000","True","1002","2025-03-05 02:03:30.830000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 12:32:14","2024-08-04 12:38:26","True","1002","2024-08-04 12:38:09.690000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-04 11:45:09.320000000","2024-08-04 11:47:09","True","1002","2024-08-04 11:51:09.583000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 03:25:46.860000000","2025-03-05 04:23:22.020000000","True","1002","2025-03-05 03:42:11.320000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-02 11:07:48.280000000","2024-08-02 11:23:59","True","1002","2024-08-02 11:13:45","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 05:23:09.900000000","2025-03-05 06:38:43.020000000","True","1002","2025-03-05 05:39:31.877000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-02 10:48:31.640000000","2024-08-02 10:57:38","True","1002","2024-08-02 10:54:24.900000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-02 08:44:12.280000000","2024-08-02 10:32:20","True","1002","2024-08-02 08:50:04.300000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 07:24:17.180000000","2025-03-05 08:40:07.020000000","True","1002","2025-03-05 07:40:32.503000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-02 08:29:19.840000000","2024-08-02 08:34:02","True","1002","2024-08-02 08:35:04.280000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 18:30:10.760000000","2024-08-01 18:39:32.200000000","True","1002","2024-08-01 18:36:10.080000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 10:17:30.860000000","2025-03-05 10:24:40.020000000","True","1002","2025-03-05 10:34:03.287000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 17:55:28.280000000","2024-08-01 17:59:29","True","1002","2024-08-01 18:01:09.907000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 14:21:28.440000000","2024-08-01 14:27:26","True","1002","2024-08-01 14:27:08.850000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 11:42:19.060000000","2025-03-05 11:54:31.020000000","True","1002","2025-03-05 11:58:33.870000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 12:31:33.660000000","2025-03-05 12:41:04.020000000","True","1002","2025-03-05 12:47:54.217000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 08:53:10.320000000","2024-08-01 09:59:14","True","1002","2024-08-01 08:58:47.257000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 03:50:38.360000000","2024-08-01 04:13:56","True","1002","2024-08-01 03:56:25.697000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 14:07:01.100000000","2025-03-05 14:13:22.020000000","True","1002","2025-03-05 14:23:14.423000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 02:28:39.360000000","2024-08-01 03:26:26","True","1002","2024-08-01 02:34:25.310000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 14:40:26.500000000","2025-03-05 15:20:04.020000000","True","1002","2025-03-05 14:56:54.633000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 01:52:03.280000000","2024-08-01 02:17:23","True","1002","2024-08-01 01:57:45.177000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-01 01:35:35.440000000","2024-08-01 01:41:53","True","1002","2024-08-01 01:41:25.050000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 16:47:16.260000000","2025-03-05 16:51:46.020000000","True","1002","2025-03-05 17:03:36.157000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-07-31 22:19:03.520000000","2024-07-31 23:57:32","True","1002","2024-07-31 22:24:44.057000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-05 18:11:04.420000000","2025-03-05 18:39:16.020000000","True","1002","2025-03-05 18:27:35.760000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-07-31 13:39:57.200000000","2024-07-31 20:11:11","True","1002","2024-07-31 13:45:41.527000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-07-31 13:05:51.280000000","2024-07-31 13:28:14","True","1002","2024-07-31 13:11:21.343000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-07-31 12:50:56","2024-07-31 12:55:41","True","1002","2024-07-31 12:56:41.373000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 12:29:41","2024-08-10 12:33:41","True","1002","2024-08-10 12:35:50.833000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 11:55:41","2024-08-10 12:01:41","True","1002","2024-08-10 12:01:50.670000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 16:07:29.200000000","2025-08-06 16:10:22","True","1002","2025-08-06 16:31:04.723000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 10:58:50","2024-08-10 11:01:32","True","1002","2024-08-10 11:05:12.310000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 10:26:47","2024-08-10 10:54:53","True","1002","2024-08-10 10:33:11.893000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 14:14:53.520000000","2025-08-06 15:17:46","True","1002","2025-08-06 14:38:54.107000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 10:10:47","2024-08-10 10:16:38","True","1002","2024-08-10 10:17:11.810000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 09:47:26","2024-08-10 09:53:14","True","1002","2024-08-10 09:53:51.910000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 13:53:06.960000000","2025-08-06 14:02:58","True","1002","2025-08-06 14:16:53.997000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 09:33:20","2024-08-10 09:44:38","True","1002","2024-08-10 09:39:31.680000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-02-25 11:55:36.020000000","2025-02-25 12:02:07.020000000","True","1002","2025-02-25 12:11:27.037000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 08:57:56","2024-08-10 09:06:02","True","1002","2024-08-10 09:04:11.477000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-02-25 12:12:17.300000000","2025-02-25 12:20:19.020000000","True","1002","2025-02-25 12:28:07.093000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 08:39:56.320000000","2024-08-10 08:47:20","True","1002","2024-08-10 08:46:11.430000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-10 07:59:15.720000000","2024-08-10 08:02:05","True","1002","2024-08-10 08:05:31.310000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 13:08:33.480000000","2025-08-06 13:42:13","True","1002","2025-08-06 13:32:33.833000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 12:03:05.200000000","2025-08-06 12:37:43","True","1002","2025-08-06 12:26:53.357000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 10:03:38.880000000","2025-08-06 11:51:31.280000000","True","1002","2025-08-06 10:27:35.190000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-07 04:53:17.320000000","2024-08-07 05:12:50","True","1002","2024-08-07 04:59:28.810000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-07 04:33:39.120000000","2024-08-07 04:42:41","True","1002","2024-08-07 04:39:48.810000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 07:03:10.440000000","2025-08-06 09:49:07.280000000","True","1002","2025-08-06 07:27:11.660000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 09:27:11.360000000","2024-08-06 10:44:05","True","1002","2024-08-06 09:33:04.267000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 09:09:23","2024-08-06 09:16:26","True","1002","2024-08-06 09:15:22.947000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 06:02:09.320000000","2025-08-06 06:52:52.280000000","True","1002","2025-08-06 06:25:51.327000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 06:04:32.280000000","2024-08-06 09:07:11","True","1002","2024-08-06 06:10:22.040000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 01:25:00.200000000","2024-08-06 04:20:29","True","1002","2024-08-06 01:31:00.720000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-08-06 05:40:14.680000000","2025-08-06 05:47:10","True","1002","2025-08-06 06:04:11.220000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 01:03:40.840000000","2024-08-06 01:14:38","True","1002","2024-08-06 01:09:50.713000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-03 00:47:27.780000000","2025-03-03 00:50:43.020000000","True","1002","2025-03-03 01:03:36.517000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-06 00:44:24.240000000","2024-08-06 00:53:17","True","1002","2024-08-06 00:50:20.457000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-05 18:43:54.360000000","2024-08-05 19:58:08","True","1002","2024-08-05 18:49:48.850000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-03 01:00:53.300000000","2025-03-03 04:43:55.940000000","True","1002","2025-03-03 01:17:16.357000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-05 16:51:36.360000000","2024-08-05 17:10:59","True","1002","2024-08-05 16:57:48.170000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2024-08-05 16:19:57.880000000","2024-08-05 16:41:32","True","1002","2024-08-05 16:26:08.400000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
"7084","92721","2025-03-03 05:16:10.860000000","2025-03-03 05:30:01.020000000","True","1002","2025-03-03 05:32:37.923000000","Category / Code","Category = 1 / Code = 1002","MET Wind Speed LowStartCondition","","Category 1","1002","","","","","","","","",""
